Id,UntisId,SchoolclassId,TeacherId,Subject,Room,Day,PeriodNr
4547,3347,1FHIF,MOS,NW2,C4.14,2,1
4548,3351,5BHWIT,HAU,BET,AH.26,3,7
4549,3354,5AHBGM,MAF,GOM2,B5.10,4,5
4550,3355,5AHMNG,KAS,FSM,B5.07,5,4
4551,3356,5AKKUI,VOG,WIR3,A2.04,4,8
4552,3345,1FHIF,SKO,TICP4A,B3.07MM,1,9
4553,3345,1FHIF,SKO,TICP4A,B3.07MM,1,10
4554,3345,1FHIF,STC,TICP4A,B2.10HW,1,9
4555,3345,1FHIF,STC,TICP4A,B2.10HW,1,10
4556,3345,1FHIF,JO,TICP4A,B1.15HW,1,9
4557,3345,1FHIF,JO,TICP4A,B1.15HW,1,10
4558,3357,5AKKUI,VOG,WIRE,A2.04,4,9
4559,3358,6AKKUI,VOG,WIR3,A2.04,4,8
4560,3359,6AKKUI,VOG,WIRE,A2.04,4,9
4561,3360,2AHKUI,KOL,D,A2.14,1,1
4562,3360,2AHKUI,KOL,D,A2.14,1,2
4563,3361,2AHMNA,WIS,D,A3.13,4,4
4564,3361,2AHMNA,WIS,D,A3.13,5,6
4565,3362,2AHMNG,LES,Dx,B5.08,2,8
4566,3362,2AHMNG,LES,Dx,B5.08,4,1
4567,3363,3AHKUI,LES,D,A1.23,1,1
4568,3363,3AHKUI,LES,D,A1.23,2,7
4569,3364,3AHMNA,WIS,D,A3.05,4,7
4570,3364,3AHMNA,WIS,D,A3.05,5,8
4571,3365,3AHMNG,KOL,D,B5.06,1,4
4572,3365,3AHMNG,KOL,D,B5.06,2,6
4573,3366,4AHKUI,LES,D,A2.06,1,4
4574,3366,4AHKUI,LES,D,A2.13,2,9
4575,3367,4AHMNA,WIS,Dx,A3.14,2,5
4576,3367,4AHMNA,WIS,Dx,A3.19,4,6
4577,3368,4AHMNG,SIL,Dx,A2.20,2,6
4578,3368,4AHMNG,SIL,Dx,B5.13,4,4
4579,3369,5AHKUI,LES,D,A2.13,4,2
4580,3369,5AHKUI,LES,D,A2.13,5,4
4581,3370,5AHMNA,SIL,D,A3.14,5,3
4582,3370,5AHMNA,SIL,D,A3.14,5,4
4583,3371,5AHMNG,LES,D,B5.07,1,3
4584,3371,5AHMNG,LES,D,B5.07,5,5
4585,3372,1AO,BOK,D,C2.11,1,1
4586,3372,1AO,BOK,D,C2.11,1,2
4587,3372,1AO,BOK,D,C2.11,4,1
4588,3373,1AO,SIL,D,C2.11,2,2
4589,3373,1AO,SIL,D,C2.11,5,1
4590,3373,1AO,SIL,D,C2.11,5,2
4591,3375,2AHWIT,PE,D,A1.14,3,7
4592,3375,2AHWIT,PE,D,A1.14,4,1
4593,3376,2BHWIT,SF,D,A1.15,3,2
4594,3376,2BHWIT,SF,D,A1.15,5,4
4595,3377,2CHWIT,SWA,D,A1.17,4,4
4596,3377,2CHWIT,SWA,D,A1.17,5,4
4597,3378,3AHWIT,FAL,D,C2.09,1,1
4598,3378,3AHWIT,FAL,D,C2.09,3,1
4599,3379,3BHWIT,SIL,D,A1.16,3,2
4600,3379,3BHWIT,SIL,D,A1.16,5,9
4601,3380,4AHWIT,FAL,D,A1.17,3,3
4602,3380,4AHWIT,FAL,D,A1.15,4,3
4603,3381,4BHWIT,PE,D,A1.14,1,1
4604,3381,4BHWIT,PE,D,AH.26,5,2
4605,3382,5AHWIT,PE,D,C3.06,1,3
4606,3382,5AHWIT,PE,D,C3.06,3,6
4607,3383,5BHWIT,KY,D,AH.26,1,5
4608,3383,5BHWIT,KY,D,AH.26,3,8
4609,3384,3BAIF,AT,D,A2.06,1,6
4610,3384,3BAIF,AT,D,A2.06,1,7
4611,3385,3CAIF,AT,D,C3.08,3,11
4612,3385,3CAIF,AT,D,C3.08,3,12
4613,3393,5BAIF,AT,D,C4.06,3,7
4614,3393,5BAIF,AT,D,C4.06,3,8
4615,3394,5CAIF,AT,D,C2.11,5,8
4616,3394,5CAIF,AT,D,C2.11,5,9
4617,3397,2AHBGM,BOK,D,C2.09,5,3
4618,3397,2AHBGM,BOK,D,C2.09,5,4
4619,3398,2BHBGM,PRS,D,C2.07,1,3
4620,3398,2BHBGM,PRS,D,C2.07,3,2
4621,3399,3AHBGM,SF,D,C2.14,4,1
4622,3399,3AHBGM,SF,D,C2.14,4,2
4623,3400,3BHBGM,PRS,D,C2.10,1,2
4624,3400,3BHBGM,PRS,D,C5.07,4,9
4625,3402,4BHBGM,AT,D,C2.06,3,4
4626,3402,4BHBGM,AT,D,C2.06,5,1
4627,3404,4AHBGM,LEV,D,B5.13,1,3
4628,3404,4AHBGM,LEV,D,B5.13,2,6
4629,3405,2AHIF,SWA,D,C4.07,1,3
4630,3405,2AHIF,SWA,D,C4.07,3,4
4631,3407,2CHIF,KRB,D,C3.10,3,2
4632,3407,2CHIF,KRB,D,C4.08,4,3
4633,3406,2BHIF,PE,D,C4.07,3,1
4634,3406,2BHIF,PE,D,C3.09,4,6
4635,3408,2DHIF,LES,D,C4.08,2,1
4636,3408,2DHIF,LES,D,C4.08,2,2
4637,3409,2EHIF,SIL,D,C4.09,3,7
4638,3409,2EHIF,SIL,D,C4.09,3,8
4639,3410,3AHIF,PE,Dx,B5.11,1,4
4640,3410,3AHIF,PE,Dx,C4.07,4,10
4641,3413,3EHIF,SF,D,C3.09,3,6
4642,3413,3EHIF,SF,D,C3.09,3,7
4643,3411,3BHIF,NAI,Dx,C5.07,2,4
4644,3411,3BHIF,NAI,Dx,C5.08,3,5
4645,3414,4AHIF,NAI,D,C3.07,1,2
4646,3414,4AHIF,NAI,D,C3.09,2,3
4647,3416,4CHIF,PE,D,C4.08,4,4
4648,3416,4CHIF,PE,D,C4.08,4,5
4649,3415,4BHIF,SIL,D,C5.09,3,4
4650,3415,4BHIF,SIL,D,C5.09,3,5
4651,3417,4EHIF,NAI,D,C3.08,1,8
4652,3417,4EHIF,NAI,D,C3.08,3,3
4653,3418,1AVIF,LEV,D,C2.14,3,11
4654,3418,1AVIF,LEV,D,C2.14,3,12
4655,3418,1AVIF,LEV,D,C2.14,4,13
4656,3418,1AVIF,LEV,D,C2.14,4,14
4657,3419,1BVIF,LEV,D,C2.08,2,13
4658,3419,1BVIF,LEV,D,C2.08,2,14
4659,3419,1BVIF,LEV,D,C2.07,3,9
4660,3419,1BVIF,LEV,D,C2.07,3,10
4661,3420,1CVIF,KOL,D,C4.09,1,6
4662,3420,1CVIF,KOL,D,C4.09,1,7
4663,3420,1CVIF,KOL,D,C3.06,5,8
4664,3420,1CVIF,KOL,D,C3.06,5,9
4665,3421,1DVIF,SWA,D,C2.14,1,11
4666,3421,1DVIF,SWA,D,C2.14,1,12
4667,3421,1DVIF,SWA,D,C4.08,4,7
4668,3421,1DVIF,SWA,D,C4.08,4,8
4669,3424,3BBIF,AT,D,C3.14,3,15
4670,3424,3BBIF,AT,D,C3.14,3,16
4671,3412,3CHIF,LEV,Dx,C3.07,2,10
4672,3412,3CHIF,LEV,Dx,C4.11,3,1
4673,3427,5BBIF,AT,D,C2.09,3,13
4674,3427,5BBIF,AT,D,C2.09,3,14
4675,3430,1BHIF,GAL,E1x,C5.08,1,5
4676,3430,1BHIF,GAL,E1x,C5.07,3,2
4677,3431,1BHIF,GAL,E1y,C5.06,1,3
4678,3431,1BHIF,GAL,E1y,C5.08,3,1
4679,2950,3ACMNG,LJK,MTGI,A3.05,1,11
4680,2950,3ACMNG,LJK,MTGI,A3.05,1,12
4681,2950,3ACMNG,PAS,MTGI,A3.05,1,11
4682,2950,3ACMNG,PAS,MTGI,A3.05,1,12
4683,2951,3ACMNG,LJK,MTGI,A3.05,1,13
4684,2951,3ACMNG,LJK,MTGI,A3.05,1,14
4685,2951,3ACMNG,PAS,MTGI,A3.05,1,13
4686,2951,3ACMNG,PAS,MTGI,A3.05,1,14
4687,2953,3ACMNG,HAG,MGGD,A3.05,3,11
4688,2953,3ACMNG,HAG,MGGD,A3.05,3,12
4689,2953,3ACMNG,ERS,MGGD,A3.05,3,11
4690,2953,3ACMNG,ERS,MGGD,A3.05,3,12
4691,2967,4ACMNG,LJK,MTGI,A3.05,1,13
4692,2967,4ACMNG,LJK,MTGI,A3.05,1,14
4693,2967,4ACMNG,PAS,MTGI,A3.05,1,13
4694,2967,4ACMNG,PAS,MTGI,A3.05,1,14
4695,2968,4ACMNG,LJK,MTGI,A3.05,1,11
4696,2968,4ACMNG,LJK,MTGI,A3.05,1,12
4697,2968,4ACMNG,PAS,MTGI,A3.05,1,11
4698,2968,4ACMNG,PAS,MTGI,A3.05,1,12
4699,3512,1BHWIT,SWA,Dx,A1.06,3,7
4700,3512,1BHWIT,SWA,Dx,A1.06,3,8
4701,3512,1BHWIT,SWA,Dx,A1.06,4,3
4702,3513,1AHMNA,KY,Dx,A3.12,5,5
4703,2971,4ACMNG,HAG,MGGD,A3.05,3,13
4704,2971,4ACMNG,HAG,MGGD,A3.05,3,14
4705,2971,4ACMNG,PRW,MGGD,A3.05,3,13
4706,2971,4ACMNG,PRW,MGGD,A3.05,3,14
4707,3514,1AHMNA,KY,Dy,A3.12,3,1
4708,3517,2AHKUI,SGC,E1x,A2.14,3,1
4709,3517,2AHKUI,SGC,E1x,A2.14,5,7
4710,3518,2AHKUI,SGC,E1y,A2.14,3,6
4711,3518,2AHKUI,SGC,E1y,A2.14,5,1
4712,3520,1AHMNG,MST,AMy,B5.09,1,3
4713,3520,1AHMNG,MST,AMy,B5.09,4,7
4714,3520,1AHMNG,MST,AMy,B5.09,4,8
4715,3520,1AHMNG,KOL,Dx,A2.04,1,3
4716,3520,1AHMNG,KOL,Dx,C2.11,4,7
4717,3520,1AHMNG,KOL,Dx,C2.11,4,8
4718,3519,1AHMNG,MST,AMx,A2.04,1,4
4719,3519,1AHMNG,MST,AMx,C5.06,4,1
4720,3519,1AHMNG,MST,AMx,C5.06,4,2
4721,3519,1AHMNG,WIS,Dy,B5.09,1,4
4722,3519,1AHMNG,WIS,Dy,B5.09,4,1
4723,3519,1AHMNG,WIS,Dy,B5.09,4,2
4724,3521,1EHIF,SAC,E1x,C5.08,4,3
4725,3521,1EHIF,SAC,E1x,C5.08,4,4
4726,3522,1EHIF,SAC,E1y,C4.06,4,5
4727,3522,1EHIF,SAC,E1y,C4.06,4,6
4728,2978,3ACMNG,HAG,MGGD,A3.05,3,13
4729,2978,3ACMNG,HAG,MGGD,A3.05,3,14
4730,2978,3ACMNG,PRW,MGGD,A3.05,3,13
4731,2978,3ACMNG,PRW,MGGD,A3.05,3,14
4732,3523,5AHMNG,JIM,MGGD,B5.07,4,9
4733,3523,5AHMNG,JIM,MGGD,B5.07,4,10
4734,3523,5AHMNG,WEM,MGGD,B5.07,4,9
4735,3523,5AHMNG,WEM,MGGD,B5.07,4,10
4736,2979,4ACMNG,HAG,MGGD,A3.05,3,11
4737,2979,4ACMNG,HAG,MGGD,A3.05,3,12
4738,2979,4ACMNG,ERS,MGGD,A3.05,3,11
4739,2979,4ACMNG,ERS,MGGD,A3.05,3,12
4740,3559,1AHKUI,MST,AMx,A2.14,1,5
4741,3559,1AHKUI,MST,AMx,A2.14,1,6
4742,3559,1AHKUI,MST,AMx,A3.12,4,6
4743,3559,1AHKUI,LES,Dy,A2.20,1,5
4744,3559,1AHKUI,LES,Dy,A2.20,1,6
4745,3559,1AHKUI,LES,Dy,A2.20,4,6
4746,3560,1AHKUI,BRA,AMy,AH.32,1,2
4747,3560,1AHKUI,BRA,AMy,A2.13,5,1
4748,3560,1AHKUI,BRA,AMy,A2.13,5,2
4749,3560,1AHKUI,LES,Dx,A2.20,1,2
4750,3560,1AHKUI,LES,Dx,A2.05,5,1
4751,3560,1AHKUI,LES,Dx,A2.05,5,2
4752,3563,1AHMNA,MUE,E1x,A3.05,3,2
4753,3563,1AHMNA,MUE,E1x,A3.12,5,3
4754,3563,1AHMNA,KY,Dy,A3.12,3,2
4755,3563,1AHMNA,KY,Dy,A1.05,5,3
4756,3564,1AHMNA,MUI,E1y,A1.17,1,3
4757,3564,1AHMNA,MUI,E1y,A1.05,5,4
4758,3564,1AHMNA,KY,Dx,A3.12,1,3
4759,3564,1AHMNA,KY,Dx,A3.12,5,4
4760,3565,1AHMNA,MST,AMx,A3.12,4,5
4761,3566,1AHMNA,KY,AMy,A3.12,5,2
4762,3567,1AHMNA,MST,AMx,A2.04,1,1
4763,3567,1AHMNA,MST,AMx,A2.04,1,2
4764,3567,1AHMNA,KY,AMy,A3.12,1,1
4765,3567,1AHMNA,KY,AMy,A3.12,1,2
4766,3568,5AHWIT,BIE,INF1y,C5.08,1,8
4767,3568,5AHWIT,BIE,INF1y,C5.08,1,9
4768,3568,5AHWIT,PUW,INF1x,B3.06MF,1,8
4769,3568,5AHWIT,PUW,INF1x,B3.06MF,1,9
4770,3569,5BHWIT,PUW,INF1x,B4.12MM,3,3
4771,3569,5BHWIT,PUW,INF1x,B4.12MM,3,4
4772,3569,5BHWIT,BIE,INF1y,B4.12MM,3,3
4773,3569,5BHWIT,BIE,INF1y,B4.12MM,3,4
4774,3573,1AFIT,NWV,MEDT,C2.14,1,7
4775,4179,1AFIT,RT,MEDTx,B4.15MF,1,8
4776,4179,1AFIT,RT,MEDTx,B4.15MF,1,9
4777,4179,1AFIT,HG,MEDTy,B4.16MF,1,8
4778,4179,1AFIT,HG,MEDTy,B4.16MF,1,9
4779,3574,1AFIT,RT,MEDTx,B4.15MF,1,8
4780,3574,1AFIT,RT,MEDTx,B4.15MF,1,9
4781,3574,1AFIT,NWV,MEDTy,B4.17MF,1,8
4782,3574,1AFIT,NWV,MEDTy,B4.17MF,1,9
4783,3575,1BFIT,NWV,MEDTx,B3.07MM,4,3
4784,3575,1BFIT,NWV,MEDTx,B3.07MM,4,4
4785,3575,1BFIT,RT,MEDTy,B4.12MM,4,3
4786,3575,1BFIT,RT,MEDTy,B4.12MM,4,4
4787,3578,3BKIF,WK,TINF_1,A1.14,5,6
4788,3576,2AFIT,RT,MEDTx,B4.12MM,4,7
4789,3576,2AFIT,RT,MEDTx,B4.12MM,4,8
4790,3576,2AFIT,NWV,MEDTy,B3.07MM,4,7
4791,3576,2AFIT,NWV,MEDTy,B3.07MM,4,8
4792,3579,3BKIF,HB,TINF_1,C3.08,2,13
4793,3579,3BKIF,HB,TINF_1,C3.08,2,14
4794,3579,3BKIF,WK,TINF_1,C3.08,2,13
4795,3579,3BKIF,WK,TINF_1,C3.08,2,14
4796,3585,3BKIF,STA,NVS1,B3.11NW,1,13
4797,3585,3BKIF,STA,NVS1,B3.11NW,1,14
4798,3585,3BKIF,OEZT,NVS1,B3.11NW,1,13
4799,3585,3BKIF,OEZT,NVS1,B3.11NW,1,14
4800,3588,3ACIF,HB,TINF_1,B5.09,1,14
4801,3601,4CHIF,OEM,BSPKx,CU.28,2,8
4802,3601,4CHIF,OEM,BSPKx,CU.28,2,9
4803,3601,4CHIF,SOR,BSPKy,CU.28,2,8
4804,3601,4CHIF,SOR,BSPKy,CU.28,2,9
4805,1321,4BHWIT,WOF,PMM,A1.06,2,3
4806,1321,4BHWIT,WOF,PMM,A1.06,2,4
4807,3602,4BHWIT,WOF,PRMNx,B4.14MF,5,3
4808,3602,4BHWIT,WOF,PRMNx,B4.14MF,5,4
4809,3603,4BHWIT,LAN,PRMNy,B3.06MF,5,3
4810,3603,4BHWIT,LAN,PRMNy,B3.06MF,5,4
4811,3607,2BHIF,WAG,E1y,C5.07,1,1
4812,3607,2BHIF,WAG,E1y,C5.07,1,2
4813,1189,3BHWIT,ZLA,APT1,A1.16,3,3
4814,1189,3BHWIT,ZLA,APT1,A1.16,3,4
4815,3612,3AFITM,GA,NWT_1x,C2.09,5,11
4816,3612,3AFITN,GA,NWT_1x,C2.09,5,11
4817,3621,2AHWIT,WEN,WPT_4,BH.09aW,1,1
4818,3621,2AHWIT,WEN,WPT_4,BH.09aW,1,2
4819,3621,2AHWIT,WEN,WPT_4,BH.09aW,1,3
4820,3621,2AHWIT,WEN,WPT_4,BH.09aW,1,4
4821,3622,1AHBGM,BRA,AMy,C5.08,1,6
4822,3622,1AHBGM,BRA,AMy,C3.11,2,3
4823,3622,1AHBGM,BRA,AMy,C3.11,2,4
4824,3622,1AHBGM,BRA,AMy,C2.06,3,1
4825,3623,1AHBGM,KOM,E1x,C2.09,1,6
4826,3623,1AHBGM,KOM,E1x,C2.10,2,4
4827,3625,1AHBGM,KRB,Dy,C2.10,3,7
4828,3625,1AHBGM,KRB,Dy,C2.07,5,1
4829,3625,1AHBGM,KRB,Dy,C2.07,5,2
4830,3627,2AHWIT,MAJ,WPT_4,B1.14W,1,1
4831,3627,2AHWIT,MAJ,WPT_4,B1.14W,1,2
4832,3627,2AHWIT,MAJ,WPT_4,B1.14W,1,3
4833,3627,2AHWIT,MAJ,WPT_4,B1.14W,1,4
4834,3628,2AHWIT,KIR,WPT_4,BH.08W,1,1
4835,3628,2AHWIT,KIR,WPT_4,BH.08W,1,2
4836,3628,2AHWIT,KIR,WPT_4,BH.08W,1,3
4837,3628,2AHWIT,KIR,WPT_4,BH.08W,1,4
4838,3629,2AHWIT,AGU,WPT_4,DE.13aW,1,1
4839,3629,2AHWIT,AGU,WPT_4,DE.13aW,1,2
4840,3629,2AHWIT,AGU,WPT_4,DE.13aW,1,3
4841,3629,2AHWIT,AGU,WPT_4,DE.13aW,1,4
4842,3630,2BHWIT,ZIA,WPT_4,BH.09aW,4,7
4843,3630,2BHWIT,ZIA,WPT_4,BH.09aW,4,8
4844,3630,2BHWIT,ZIA,WPT_4,BH.09aW,4,9
4845,3630,2BHWIT,ZIA,WPT_4,BH.09aW,4,10
4846,3631,2BHWIT,MAJ,WPT_4,B1.14W,4,7
4847,3631,2BHWIT,MAJ,WPT_4,B1.14W,4,8
4848,3631,2BHWIT,MAJ,WPT_4,B1.14W,4,9
4849,3631,2BHWIT,MAJ,WPT_4,B1.14W,4,10
4850,3632,2BHWIT,KIR,WPT_4,BH.10,4,7
4851,3632,2BHWIT,KIR,WPT_4,BH.10,4,8
4852,3632,2BHWIT,KIR,WPT_4,BH.10,4,9
4853,3632,2BHWIT,KIR,WPT_4,BH.10,4,10
4854,3633,2BHWIT,AGU,WPT_4,DE.13aW,4,7
4855,3633,2BHWIT,AGU,WPT_4,DE.13aW,4,8
4856,3633,2BHWIT,AGU,WPT_4,DE.13aW,4,9
4857,3633,2BHWIT,AGU,WPT_4,DE.13aW,4,10
4858,3634,2CHWIT,WEN,WPT_4,BH.11W,3,1
4859,3634,2CHWIT,WEN,WPT_4,BH.11W,3,2
4860,3634,2CHWIT,WEN,WPT_4,BH.11W,3,3
4861,3634,2CHWIT,WEN,WPT_4,BH.11W,3,4
4862,3635,2CHWIT,MAJ,WPT_4,B1.14W,3,1
4863,3635,2CHWIT,MAJ,WPT_4,B1.14W,3,2
4864,3635,2CHWIT,MAJ,WPT_4,B1.14W,3,3
4865,3635,2CHWIT,MAJ,WPT_4,B1.14W,3,4
4866,3636,2CHWIT,KIR,WPT_4,BH.08W,3,1
4867,3636,2CHWIT,KIR,WPT_4,BH.08W,3,2
4868,3636,2CHWIT,KIR,WPT_4,BH.08W,3,3
4869,3636,2CHWIT,KIR,WPT_4,BH.08W,3,4
4870,3637,2CHWIT,SED,WPT_4,DE.11W,3,1
4871,3637,2CHWIT,SED,WPT_4,DE.11W,3,2
4872,3637,2CHWIT,SED,WPT_4,DE.11W,3,3
4873,3637,2CHWIT,SED,WPT_4,DE.11W,3,4
4874,3638,3AHWIT,WEN,WEPT,BH.11W,1,6
4875,3638,3AHWIT,WEN,WEPT,BH.11W,1,7
4876,3638,3AHWIT,WEN,WEPT,BH.11W,1,8
4877,3624,1AHBGM,SEM,E1y,C2.10,1,7
4878,3624,1AHBGM,SEM,E1y,C2.10,1,8
4879,3639,3AHWIT,KIR,WEPT,BH.08W,1,6
4880,3639,3AHWIT,KIR,WEPT,BH.08W,1,7
4881,3639,3AHWIT,KIR,WEPT,BH.08W,1,8
4882,3640,3AHWIT,ZIA,WEPT,BH.10,1,6
4883,3640,3AHWIT,ZIA,WEPT,BH.10,1,7
4884,3640,3AHWIT,ZIA,WEPT,BH.10,1,8
4885,3626,1AHBGM,PRS,Dx,C2.07,1,8
4886,3626,1AHBGM,PRS,Dx,C2.10,2,3
4887,3626,1AHBGM,PRS,Dx,C2.06,3,7
4888,3641,3AHWIT,SED,WEPT,DE.11W,1,6
4889,3641,3AHWIT,SED,WEPT,DE.11W,1,7
4890,3641,3AHWIT,SED,WEPT,DE.11W,1,8
4891,3642,3BHWIT,KIR,WEPT,BH.08W,1,9
4892,3642,3BHWIT,KIR,WEPT,BH.08W,1,10
4893,3642,3BHWIT,KIR,WEPT,BH.08W,1,11
4894,3643,3BHWIT,SPN,WEPT,DE.11W,1,9
4895,3643,3BHWIT,SPN,WEPT,DE.11W,1,10
4896,3643,3BHWIT,SPN,WEPT,DE.11W,1,11
4897,3644,3BHWIT,ZIA,WEPT,BH.11W,1,9
4898,3644,3BHWIT,ZIA,WEPT,BH.11W,1,10
4899,3644,3BHWIT,ZIA,WEPT,BH.11W,1,11
4900,3645,3BHWIT,MAJ,WEPT,BH.10,1,9
4901,3645,3BHWIT,MAJ,WEPT,BH.10,1,10
4902,3645,3BHWIT,MAJ,WEPT,BH.10,1,11
4903,3857,1AHWIT,STM,AMy,A1.05,1,3
4904,3857,1AHWIT,STM,AMy,C5.07,3,4
4905,3857,1AHWIT,STM,AMy,A1.05,4,6
4906,3646,1AHWIT,WEN,WPT_4,BH.11W,5,1
4907,3646,1AHWIT,WEN,WPT_4,BH.11W,5,2
4908,3646,1AHWIT,WEN,WPT_4,BH.11W,5,3
4909,3646,1AHWIT,WEN,WPT_4,BH.11W,5,4
4910,3646,1AHWIT,PIF,WPT_4,DE.13aW,5,1
4911,3646,1AHWIT,PIF,WPT_4,DE.13aW,5,2
4912,3646,1AHWIT,PIF,WPT_4,DE.13aW,5,3
4913,3646,1AHWIT,PIF,WPT_4,DE.13aW,5,4
4914,3646,1AHWIT,PUW,WPT_4,B1.13W,5,1
4915,3646,1AHWIT,PUW,WPT_4,B1.13W,5,2
4916,3646,1AHWIT,PUW,WPT_4,B1.13W,5,3
4917,3646,1AHWIT,PUW,WPT_4,B1.13W,5,4
4918,3646,1AHWIT,MAJ,WPT_4,B1.14W,5,1
4919,3646,1AHWIT,MAJ,WPT_4,B1.14W,5,2
4920,3646,1AHWIT,MAJ,WPT_4,B1.14W,5,3
4921,3646,1AHWIT,MAJ,WPT_4,B1.14W,5,4
4922,3652,1BHIF,PC,AMx,C5.08,1,3
4923,3652,1BHIF,PC,AMx,C5.08,1,4
4924,3652,1BHIF,PC,AMx,C4.11,2,5
4925,3652,1BHIF,PC,AMx,C4.11,2,6
4926,3653,1BHIF,BOM,AMy,C5.06,1,4
4927,3653,1BHIF,BOM,AMy,C5.06,1,5
4928,3653,1BHIF,BOM,AMy,C5.10,4,3
4929,3653,1BHIF,BOM,AMy,C5.10,4,4
4930,3654,1FHIF,BOK,Dx,C4.06,1,5
4931,3654,1FHIF,BOK,Dx,A1.05,4,2
4932,3654,1FHIF,BOK,Dx,C4.07,5,2
4933,3655,1FHIF,SIL,Dy,C4.06,3,1
4934,3655,1FHIF,SIL,Dy,C4.14,4,1
4935,3655,1FHIF,SIL,Dy,C4.14,4,2
4936,3656,1FHIF,KAS,AMy,A2.06,1,5
4937,3656,1FHIF,KAS,AMy,C4.06,3,2
4938,3656,1FHIF,KAS,AMy,C4.14,5,1
4939,3656,1FHIF,KAS,AMy,C4.14,5,2
4940,3657,1AHIF,KRB,Dx,C3.09,1,2
4941,3657,1AHIF,KRB,Dx,C5.07,4,4
4942,3657,1AHIF,KRB,Dx,C5.07,4,5
4943,3658,1AHIF,HOM,AMx,C5.10,2,4
4944,3658,1AHIF,HOM,AMx,C5.07,3,6
4945,3658,1AHIF,HOM,AMx,C5.06,5,1
4946,3658,1AHIF,HOM,AMx,C5.06,5,2
4947,3659,1BHIF,SF,Dx,C5.07,3,1
4948,3659,1BHIF,SF,Dx,B5.11,4,3
4949,3659,1BHIF,SF,Dx,B5.11,4,4
4950,3660,1AHIF,SAC,E1x,C3.09,1,1
4951,3660,1AHIF,SAC,E1x,C5.07,2,3
4952,3661,1FHIF,TK,E1x,A1.05,4,1
4953,3661,1FHIF,TK,E1x,C3.14,5,1
4954,3662,1BHBGM,HD,AMx,C2.08,2,1
4955,3662,1BHBGM,HD,AMx,C2.08,2,2
4956,3662,1BHBGM,HD,AMx,C2.08,4,4
4957,3662,1BHBGM,HD,AMx,C2.08,4,5
4958,3663,1BHBGM,KUM,AMy,C2.08,1,7
4959,3663,1BHBGM,KUM,AMy,C2.08,1,8
4960,3663,1BHBGM,KUM,AMy,C3.14,2,1
4961,3663,1BHBGM,KUM,AMy,C3.14,2,2
4962,3664,1BHBGM,BOK,Dx,C3.14,1,7
4963,3664,1BHBGM,BOK,Dx,C3.14,1,8
4964,3664,1BHBGM,BOK,Dx,C2.10,4,6
4965,3665,1BHBGM,PRS,Dy,C2.10,3,4
4966,3665,1BHBGM,PRS,Dy,C2.06,4,4
4967,3665,1BHBGM,PRS,Dy,C2.06,4,5
4968,3666,3AHBGM,BAR,BMG2,C2.10,2,9
4969,3667,3AHBGM,BAR,BMG2,C2.10,2,10
4970,3672,1EHIF,SIL,Dx,C4.06,2,3
4971,3672,1EHIF,SIL,Dx,C5.08,4,5
4972,3672,1EHIF,SIL,Dx,C5.08,4,6
4973,3673,1EHIF,BES,AMy,C5.08,2,2
4974,3673,1EHIF,BES,AMy,C5.08,2,3
4975,3673,1EHIF,BES,AMy,C4.06,4,3
4976,3673,1EHIF,BES,AMy,C4.06,4,4
4977,3674,2AHIF,BAN,DBI2x,B4.14MF,3,6
4978,3674,2AHIF,BAN,DBI2x,B4.14MF,3,7
4979,3679,3BHWIT,WAB,PRMNx,B4.14MF,4,6
4980,3679,3BHWIT,WAB,PRMNx,B4.14MF,4,7
4981,3680,3BHWIT,LAN,PRMNy,B3.06MF,4,6
4982,3680,3BHWIT,LAN,PRMNy,B3.06MF,4,7
4983,3695,2DHIF,BAN,DBI2x,B4.14MF,2,5
4984,3695,2DHIF,BAN,DBI2x,B4.14MF,2,6
4985,3699,1EVIF,ZEP,GINF,B3.10MF,2,12
4986,3700,1EVIF,MOH,GINF,B3.08MF,1,13
4987,3700,1EVIF,MOH,GINF,B3.08MF,1,14
4988,3700,1EVIF,MAY,GINF,B3.08MF,1,13
4989,3700,1EVIF,MAY,GINF,B3.08MF,1,14
4990,3701,1EVIF,SB,AM,C2.14,1,15
4991,3701,1EVIF,SB,AM,C2.14,1,16
4992,3701,1EVIF,SB,AM,C4.10,4,13
4993,3701,1EVIF,SB,AM,C4.10,4,14
4994,3702,1EVIF,ZEP,GINF,B3.10MF,2,11
4995,3702,1EVIF,MOH,GINF,B3.10MF,2,11
4996,3703,1EVIF,WK,GINF,C4.10,4,11
4997,3703,1EVIF,WK,GINF,C4.10,4,12
4998,3704,1EVIF,STH,E1,C4.10,1,11
4999,3704,1EVIF,STH,E1,C4.10,1,12
5000,3704,1EVIF,STH,E1,B5.13,2,13
5001,3704,1EVIF,STH,E1,B5.13,2,14
5002,3704,1EVIF,HAS,E1,C4.11,1,11
5003,3704,1EVIF,HAS,E1,C4.11,1,12
5004,3704,1EVIF,HAS,E1,B5.12,2,13
5005,3704,1EVIF,HAS,E1,B5.12,2,14
5006,3705,1EVIF,PUA,COPR,B2.09HW,5,8
5007,3705,1EVIF,PUA,COPR,B2.09HW,5,9
5008,3705,1EVIF,PUA,COPR,B2.09HW,5,10
5009,3705,1EVIF,PUA,COPR,B2.09HW,5,11
5010,3705,1EVIF,PUA,COPR,B2.09HW,5,12
5011,3705,1EVIF,PUA,COPR,B2.09HW,5,13
